Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AGYS,AGILISYS INC,Equity,0,20.36,10897,221862.92,221862.92,Information Technology,2689162,US00847J1051,NASDAQ
FPRX,FIVE PRIME THERAPEUTICS INC,Equity,0,12.99,17034,221271.66,221271.66,Health Care,BDGTXL3,US33830X1046,NASDAQ
IHC,INDEPENDENCE HOLDING,Equity,0,40.07,5509,220745.63,220745.63,Financials,2461229,US4534403070,New York Stock Exchange Inc.
QCRH,QCR HOLDINGS INC,Equity,0,34.7,6359,220657.3,220657.3,Financials,2714257,US74727A1043,NASDAQ
ASNA,ASCENA RETAIL GROUP INC,Equity,0,1.3,169409,220231.7,220231.7,Consumer Discretionary,B65D9Z3,US04351G1013,NASDAQ
PDFS,PDF SOLUTIONS INC,Equity,0,12.87,17112,220231.44,220231.44,Information Technology,2782425,US6932821050,NASDAQ
CARA,CARA THERAPEUTICS INC,Equity,0,19.06,11534,219838.04,219838.04,Health Care,BJ4YJ92,US1407551092,NASDAQ
YORW,YORK WATER,Equity,0,33.5,6553,219525.5,219525.5,Utilities,2425292,US9871841089,NASDAQ
OMN,OMNOVA SOLUTIONS INC,Equity,0,7.6,28787,218781.2,218781.2,Materials,2494720,US6821291019,New York Stock Exchange Inc.
INSE,INSPIRED ENTERTAINMENT INC,Equity,0,6.75,32270,217822.5,217822.5,Consumer Discretionary,BDCWQ73,US45782N1081,NASDAQ
MR,MONTAGE RESOURCES CORP,Equity,0,16.74,13008,217753.92,217753.92,Energy,BJFFL10,US61179L1008,New York Stock Exchange Inc.
DGII,DIGI INTERNATIONAL INC,Equity,0,12.93,16721,216202.53,216202.53,Information Technology,2269661,US2537981027,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Equity,0,38.78,5561,215655.58,215655.58,Utilities,2418258,US0431132085,NASDAQ
HURC,HURCO COMPANIES INC,Equity,0,41.76,5152,215147.52,215147.52,Industrials,2446367,US4473241044,NASDAQ
UG,UNITED GUARDIAN INC,Equity,0,19.3,11122,214654.6,214654.6,Consumer Staples,2917722,US9105711082,NASDAQ
CTRN,CITI TRENDS INC,Equity,0,19.71,10848,213814.08,213814.08,Consumer Discretionary,B06FLD8,US17306X1028,NASDAQ
LNDC,LANDEC CORP,Equity,0,12.41,17197,213414.77,213414.77,Consumer Staples,2517058,US5147661046,NASDAQ
COOP,MR COOPER GROUP INC,Equity,0,12.35,17231,212802.85,212802.85,Financials,BGHKHS1,US62482R1077,NASDAQ
HAYN,HAYNES INTERNATIONAL INC,Equity,0,32.83,6471,212442.93,212442.93,Materials,B02WVH7,US4208772016,NASDAQ
RTIX,RTI SURGICAL HOLDINGS INC,Equity,0,5.94,35407,210317.58,210317.58,Health Care,2589110,US74975N1054,NASDAQ
ETH,ETHAN ALLEN INC,Equity,0,19.39,10834,210071.26,210071.26,Consumer Discretionary,2320825,US2976021046,New York Stock Exchange Inc.
LE,LAND END INC,Equity,0,18.56,11305,209820.8,209820.8,Consumer Discretionary,BKWQKM7,US51509F1057,NASDAQ
TTS,TILE SHOP HOLDINGS INC,Equity,0,6.17,33974,209619.58,209619.58,Consumer Discretionary,B8394K7,US88677Q1094,NASDAQ
LTS,LADENBURG THALMANN FINANCIAL SERVI,Equity,0,3.05,68477,208854.85,208854.85,Financials,2482781,US50575Q1022,Nyse Mkt Llc
MODN,MODEL N INC,Equity,0,16.89,12234,206632.26,206632.26,Information Technology,B94Z434,US6075251024,New York Stock Exchange Inc.
ACRX,ACELRX PHARMACEUTICALS INC,Equity,0,3.17,65144,206506.48,206506.48,Health Care,B5STJG2,US00444T1007,NASDAQ
WHG,WESTWOOD HOLDINGS GROUP INC,Equity,0,37.34,5530,206490.2,206490.2,Financials,2958293,US9617651040,New York Stock Exchange Inc.
PWOD,PENNS WOODS BANCORP INC,Equity,0,42.27,4882,206362.14,206362.14,Financials,2552866,US7084301032,NASDAQ
OLBK,OLD LINE BANCSHARES INC,Equity,0,27.8,7413,206081.4,206081.4,Financials,2968173,US67984M1009,NASDAQ
KE,KIMBALL ELECTRONICS INC,Equity,0,16.8,12250,205800,205800,Information Technology,BRKFN59,US49428J1097,NASDAQ
LMAT,LEMAITRE VASCULAR INC,Equity,0,31.55,6516,205579.8,205579.8,Health Care,B1G6TJ0,US5255582018,NASDAQ
AMOT,ALLIED MOTION TECHNOLOGIES INC,Equity,0,40.25,5104,205436,205436,Industrials,2414717,US0193301092,NASDAQ
ECOM,CHANNELADVISOR CORP,Equity,0,12.37,16458,203585.46,203585.46,Information Technology,B986ZW9,US1591791009,New York Stock Exchange Inc.
CIA,CITIZENS INC CLASS A,Equity,0,7.06,28815,203433.9,203433.9,Financials,2199478,US1747401008,New York Stock Exchange Inc.
VYGR,VOYAGER THERAPEUTICS INC,Equity,0,18.9,10752,203212.8,203212.8,Health Care,BY7RB53,US92915B1061,NASDAQ
GNMK,GENMARK DIAGNOSTICS INC,Equity,0,7.23,28105,203199.15,203199.15,Health Care,B3M23R2,US3723091043,NASDAQ
SPAR,SPARTAN MOTORS INC,Equity,0,9.01,22529,202986.29,202986.29,Industrials,2832535,US8468191007,NASDAQ
SNR,NEW SENIOR INVESTMENT GROUP INC,Equity,0,5.16,39213,202339.08,202339.08,Real Estate,BRWZXS0,US6486911034,New York Stock Exchange Inc.
WLFC,WILLIS LEASE FINANCE CORP,Equity,0,40.34,5003,201821.02,201821.02,Industrials,2036779,US9706461053,NASDAQ
TLRD,TAILORED BRANDS INC,Equity,0,8.13,24803,201648.39,201648.39,Consumer Discretionary,BZ8FLW0,US87403A1079,New York Stock Exchange Inc.
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Equity,0,11.18,17998,201217.64,201217.64,Financials,B1XRCZ3,KYG4095J1094,NASDAQ
GMS,GMS INC,Equity,0,16.81,11938,200677.78,200677.78,Industrials,BYY9FS3,US36251C1036,New York Stock Exchange Inc.
TBBK,BANCORP INC,Equity,0,8.74,22875,199927.5,199927.5,Financials,B05BRL7,US05969A1051,NASDAQ
MEET,THE MEET GROUP INC,Equity,0,5.44,36684,199560.96,199560.96,Communication,BYWW6W5,US58513U1016,NASDAQ
BLMT,BSB BANCORP INC,Equity,0,35.12,5672,199200.64,199200.64,Financials,B6X0LC7,US05573H1086,NASDAQ
VSEC,VSE CORP,Equity,0,35.64,5560,198158.4,198158.4,Industrials,2926773,US9182841000,NASDAQ
BZH,BEAZER HOMES INC,Equity,0,11.55,17078,197250.9,197250.9,Consumer Discretionary,B8KHZT0,US07556Q8814,New York Stock Exchange Inc.
PKE,PARK ELECTROCHEM CORP,Equity,0,16.71,11790,197010.9,197010.9,Information Technology,2671307,US7004162092,New York Stock Exchange Inc.
HCI,HCI GROUP INC,Equity,0,41.58,4718,196174.44,196174.44,Financials,BBN23F5,US40416E1038,New York Stock Exchange Inc.
WLDN,WILLDAN GROUP INC,Equity,0,35.65,5486,195575.9,195575.9,Industrials,B1HP598,US96924N1000,NASDAQ
KRO,KRONOS WORLDWIDE INC,Equity,0,14.03,13902,195045.06,195045.06,Materials,2166397,US50105F1057,New York Stock Exchange Inc.
EQBK,EQUITY BANCSHARES INC CLASS A,Equity,0,32.61,5969,194649.09,194649.09,Financials,BYZG9Q9,US29460X1090,NASDAQ
QUAD,QUAD GRAPHICS INC CLASS A,Equity,0,11.73,16505,193603.65,193603.65,Industrials,B3YM983,US7473011093,New York Stock Exchange Inc.
TTGT,TECHTARGET INC,Equity,0,16.93,11403,193052.79,193052.79,Communication,B1XH822,US87874R1005,NASDAQ
CLAR,CLARUS CORP,Equity,0,12.1,15924,192680.4,192680.4,Consumer Discretionary,BF5QHG2,US18270P1093,NASDAQ
GBLI,GLOBAL INDEMNITY LTD CLASS A,Equity,0,33.85,5691,192640.35,192640.35,Financials,BD4D072,KYG3933F1054,NASDAQ
FISI,FINANCIAL INSTITUTIONS INC,Equity,0,29.12,6614,192599.68,192599.68,Financials,2596949,US3175854047,NASDAQ
NRIM,NORTHRIM BANCORP INC,Equity,0,37.6,5113,192248.8,192248.8,Financials,2640277,US6667621097,NASDAQ
PCMI,PCM INC,Equity,0,34.44,5565,191658.6,191658.6,Information Technology,2203722,US69323K1007,NASDAQ
UEIC,UNIVERSAL ELECTRONICS INC,Equity,0,34.01,5615,190966.15,190966.15,Consumer Discretionary,2911683,US9134831034,NASDAQ
SENS,SENSEONICS HOLDINGS INC,Equity,0,2.58,73684,190104.72,190104.72,Health Care,BYQNYR5,US81727U1051,Nyse Mkt Llc
MCF,CONTANGO OIL AND GAS,Equity,0,3.6,52710,189756,189756,Energy,2752945,US21075N2045,Nyse Mkt Llc
HOFT,HOOKER FURNITURE CORP,Equity,0,29.15,6484,189008.6,189008.6,Consumer Discretionary,2748911,US4390381006,NASDAQ
USAT,USA TECHNOLOGIES INC,Equity,0,3.88,48699,188952.12,188952.12,Information Technology,B0Z7XX9,US90328S5001,NASDAQ
PKOH,PARK OHIO HOLDINGS CORP,Equity,0,33.12,5698,188717.76,188717.76,Industrials,2671363,US7006661000,NASDAQ
HIIQ,HEALTH INSURANCE INNOVATIONS INC C,Equity,0,33.23,5618,186686.14,186686.14,Financials,B7YHN62,US42225K1060,NASDAQ
KEYW,KEYW HOLDING CORP,Equity,0,7.81,23878,186487.18,186487.18,Industrials,B40SY10,US4937231003,NASDAQ
ACNB,ACNB CORP,Equity,0,36.35,5093,185130.55,185130.55,Financials,2412012,US0008681092,NASDAQ
BCOV,BRIGHTCOVE INC,Equity,0,8.29,22316,184999.64,184999.64,Information Technology,B4XS3D2,US10921T1016,NASDAQ
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Equity,0,27.75,6656,184704,184704,Financials,2307732,US7046991078,NASDAQ
BDGE,BRIDGE BANCORP INC,Equity,0,31.41,5854,183874.14,183874.14,Financials,B00MZ11,US1080351067,NASDAQ
MCRB,SERES THERAPEUTICS INC,Equity,0,6.57,27948,183618.36,183618.36,Health Care,BYNQNP8,US81750R1023,NASDAQ
SCVL,SHOE CARNIVAL INC,Equity,0,33.47,5482,183482.54,183482.54,Consumer Discretionary,2805474,US8248891090,NASDAQ
DMRC,DIGIMARC CORP,Equity,0,31.82,5741,182678.62,182678.62,Information Technology,B3F05P5,US25381B1017,NASDAQ
EGRX,EAGLE PHARMACEUTICALS INC,Equity,0,49.17,3709,182371.53,182371.53,Health Care,BJH7VB4,US2697961082,NASDAQ
ORBC,ORBCOMM INC,Equity,0,6.81,26645,181452.45,181452.45,Communication,B19FR01,US68555P1003,NASDAQ
LCI,LANNETT COMPANY INC,Equity,0,7.88,23026,181444.88,181444.88,Health Care,2447694,US5160121019,New York Stock Exchange Inc.
HBCP,HOME BANCORP INC,Equity,0,36.2,5006,181217.2,181217.2,Financials,B39XGV3,US43689E1073,NASDAQ
TACO,DEL TACO RESTAURANTS INC,Equity,0,10.59,17082,180898.38,180898.38,Consumer Discretionary,BYTJZG6,US2454961044,NASDAQ
CCNE,CNB FINANCIAL CORP,Equity,0,27.52,6557,180448.64,180448.64,Financials,2619705,US1261281075,NASDAQ
CNCE,CONCERT PHARMACEUTICALS INC,Equity,0,16.77,10753,180327.81,180327.81,Health Care,BJS9432,US2060221056,NASDAQ
MCBC,MACATAWA BANK CORP,Equity,0,10.55,17086,180257.3,180257.3,Financials,2653822,US5542251021,NASDAQ
EMCI,EMC INSURANCE GROUP INC,Equity,0,32,5597,179104,179104,Financials,2295268,US2686641091,NASDAQ
LPI,LAREDO PETROLEUM INC,Equity,0,3.05,58599,178726.95,178726.95,Energy,B7DX5X2,US5168061068,New York Stock Exchange Inc.
XAN,EXANTAS CAPITAL CORP,Equity,0,10.77,16542,178157.34,178157.34,Financials,BF5DVX8,US30068N1054,New York Stock Exchange Inc.
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0,29.95,5937,177813.15,177813.15,Health Care,2872122,US2053061030,NASDAQ
ADMS,ADAMAS PHARMACEUTICALS INC,Equity,0,7.83,22656,177396.48,177396.48,Health Care,BL25XY4,US00548A1060,NASDAQ
RDI,READING INTERNATIONAL NON VOTING I,Equity,0,15.73,11260,177119.8,177119.8,Communication,2536440,US7554081015,NASDAQ
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Equity,0,15.3,11481,175659.3,175659.3,Consumer Discretionary,BYMBW46,US5352191093,NASDAQ
PTE,POLARITYTE INC,Equity,0,13.05,13451,175535.55,175535.55,Health Care,BZ6T674,US7310941080,NASDAQ
SMBC,SOUTHERN MISSOURI BANCORP INC,Equity,0,35.11,4998,175479.78,175479.78,Financials,2570501,US8433801060,NASDAQ
DAKT,DAKTRONICS INC,Equity,0,7.52,23326,175411.52,175411.52,Information Technology,2254010,US2342641097,NASDAQ
FF,FUTUREFUEL CORP,Equity,0,14.11,12421,175260.31,175260.31,Materials,B3BBRD4,US36116M1062,New York Stock Exchange Inc.
EVI,EVI INDUSTRIES INC,Equity,0,36.02,4863,175165.26,175165.26,Industrials,BGSPSG0,US26929N1028,Nyse Mkt Llc
UFPT,UFP TECHNOLOGIES INC,Equity,0,34.21,5113,174915.73,174915.73,Materials,2908652,US9026731029,NASDAQ
SONA,SOUTHERN NATIONAL BANCORP OF VIRGI,Equity,0,15.75,11097,174777.75,174777.75,Financials,B1GH4K9,US8433951048,NASDAQ
ASRT,ASSERTIO THERAPEUTICS INC,Equity,0,4.26,40815,173871.9,173871.9,Health Care,BG85PC5,US04545L1070,NASDAQ
CENT,CENTRAL GARDEN AND PET,Equity,0,29.26,5927,173424.02,173424.02,Consumer Staples,2183868,US1535271068,NASDAQ
MITK,MITEK SYSTEMS INC,Equity,0,11.51,14931,171855.81,171855.81,Information Technology,2597072,US6067102003,NASDAQ
TGTX,TG THERAPEUTICS INC,Equity,0,7.41,23086,171067.26,171067.26,Health Care,B828K63,US88322Q1085,NASDAQ
CZNC,CITIZENS AND NORTHERN CORP,Equity,0,26.53,6424,170428.72,170428.72,Financials,2420662,US1729221069,NASDAQ
ZAGG,ZAGG INC,Equity,0,9.72,17476,169866.72,169866.72,Consumer Discretionary,B1BYGH6,US98884U1088,NASDAQ
CYRX,CRYOPORT INC,Equity,0,11.94,14219,169774.86,169774.86,Health Care,BY2ZKK0,US2290503075,NASDAQ
ARQL,ARQULE INC,Equity,0,4.78,35504,169709.12,169709.12,Health Care,2053994,US04269E1073,NASDAQ
ATEN,A10 NETWORKS INC,Equity,0,7.25,23388,169563,169563,Information Technology,BKQVBN6,US0021211018,New York Stock Exchange Inc.
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0,9.82,17224,169139.68,169139.68,Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.
ASPS,ALTISOURCE PORTFOLIO SOLUTIONS SA,Equity,0,26.6,6344,168750.4,168750.4,Real Estate,B3VL8R5,LU0445408270,NASDAQ
MOFG,MIDWESTONE FINANCIAL GROUP INC,Equity,0,30.68,5478,168065.04,168065.04,Financials,2987178,US5985111039,NASDAQ
POWL,POWELL INDUSTRIES INC,Equity,0,29.49,5697,168004.53,168004.53,Industrials,2697422,US7391281067,NASDAQ
IVC,INVACARE CORP,Equity,0,9.44,17558,165747.52,165747.52,Health Care,2467971,US4612031017,New York Stock Exchange Inc.
WNEB,WESTERN NEW ENGLAND BANCORP INC,Equity,0,9.88,16684,164837.92,164837.92,Financials,BZCNLM0,US9588921018,NASDAQ
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Equity,0,27.94,5892,164622.48,164622.48,Financials,B42G8D2,US6837971042,New York Stock Exchange Inc.
SGA,SAGA COMMUNICATIONS INC CLASS A,Equity,0,33.35,4910,163748.5,163748.5,Communication,2767013,US7865983008,NASDAQ
FMNB,FARMERS NATIONAL BANC CORP,Equity,0,14.34,11408,163590.72,163590.72,Financials,B019BK2,US3096271073,NASDAQ
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES,Equity,0,3.51,46345,162670.95,162670.95,Communication,2529848,BMG200452024,NASDAQ
WLH,WILLIAM LYON HOMES CLASS A,Equity,0,15.03,10809,162459.27,162459.27,Consumer Discretionary,B9C60K8,US5520747008,New York Stock Exchange Inc.
WEYS,WEYCO GROUP INC,Equity,0,31.89,5087,162224.43,162224.43,Consumer Discretionary,2947774,US9621491003,NASDAQ
ATLO,AMES NATIONAL CORP,Equity,0,27.9,5806,161987.4,161987.4,Financials,B00MZ00,US0310011004,NASDAQ
CCRN,CROSS COUNTRY HEALTHCARE INC,Equity,0,7.29,22204,161867.16,161867.16,Health Care,2809056,US2274831047,NASDAQ
VRA,VERA BRADLEY INC,Equity,0,13.58,11836,160732.88,160732.88,Consumer Discretionary,B4626P4,US92335C1062,NASDAQ
GERN,GERON CORP,Equity,0,1.64,97984,160693.76,160693.76,Health Care,2370381,US3741631036,NASDAQ
VEC,VECTRUS INC,Equity,0,26.98,5952,160584.96,160584.96,Industrials,BQS2V17,US92242T1016,New York Stock Exchange Inc.
LAWS,LAWSON PRODUCTS INC,Equity,0,31.76,5051,160419.76,160419.76,Industrials,2508126,US5207761058,NASDAQ
GEOS,GEOSPACE TECHNOLOGIES CORP,Equity,0,14.8,10711,158522.8,158522.8,Energy,B89MJ94,US37364X1090,NASDAQ
RM,REGIONAL MANAGEMENT CORP,Equity,0,26.34,6009,158277.06,158277.06,Financials,B719DK5,US75902K1060,New York Stock Exchange Inc.
EBTC,ENTERPRISE BANCORP INC,Equity,0,30.3,5215,158014.5,158014.5,Financials,B00K2L4,US2936681095,NASDAQ
ESTE,EARTHSTONE ENERGY INC CLASS A,Equity,0,7.1,22247,157953.7,157953.7,Energy,BF191W9,US27032D3044,New York Stock Exchange Inc.
LMNR,LIMONEIRA,Equity,0,24.22,6439,155952.58,155952.58,Consumer Staples,2101763,US5327461043,NASDAQ
LFVN,LIFEVANTAGE CORP,Equity,0,14.6,10677,155884.2,155884.2,Consumer Staples,BYYMYP2,US53222K2050,NASDAQ
RBBN,RIBBON COMMUNICATIONS INC,Equity,0,5.26,29628,155843.28,155843.28,Information Technology,BD2BLX1,US7625441040,NASDAQ
FBMS,FIRST BANCSHARES INC,Equity,0,31.55,4937,155762.35,155762.35,Financials,2184300,US3189161033,NASDAQ
VHC,VIRNETX HOLDING CORP,Equity,0,5.34,29164,155735.76,155735.76,Information Technology,2443346,US92823T1088,Nyse Mkt Llc
BELFB,BEL FUSE INC CLASS B,Equity,0,27.04,5757,155669.28,155669.28,Information Technology,2279897,US0773473006,NASDAQ
TRC,TEJON RANCH,Equity,0,18.5,8406,155511,155511,Real Estate,2880448,US8790801091,New York Stock Exchange Inc.
BSRR,SIERRA BANCORP,Equity,0,25.86,6007,155341.02,155341.02,Financials,2586315,US82620P1021,NASDAQ
RCKY,ROCKY BRANDS INC,Equity,0,27.99,5549,155316.51,155316.51,Consumer Discretionary,2746915,US7745151008,NASDAQ
FNLC,FIRST BANCORP INC.,Equity,0,26.41,5876,155185.16,155185.16,Financials,2353047,US31866P1021,NASDAQ
LOCO,EL POLLO LOCO INC,Equity,0,13.05,11872,154929.6,154929.6,Consumer Discretionary,BP857F5,US2686031079,NASDAQ
MFSF,MUTUALFIRST FINANCIAL INC,Equity,0,30.25,5110,154577.5,154577.5,Financials,2620343,US62845B1044,NASDAQ
SMMF,SUMMIT FINANCIAL GROUP INC,Equity,0,26.78,5750,153985,153985,Financials,2424835,US86606G1013,NASDAQ
GRBK,GREEN BRICK PARTNERS INC,Equity,0,8.96,17159,153744.64,153744.64,Consumer Discretionary,BS7T2R6,US3927091013,NASDAQ
TSBK,TIMBERLAND BANCORP INC,Equity,0,29.78,5140,153069.2,153069.2,Financials,2147734,US8870981011,NASDAQ
NCS,NCI BUILDING SYSTEMS INC,Equity,0,6.65,22967,152730.55,152730.55,Industrials,2617486,US6288522047,New York Stock Exchange Inc.
STRL,STERLING CONSTRUCTION INC,Equity,0,13.37,11410,152551.7,152551.7,Industrials,2632876,US8592411016,NASDAQ
AAOI,APPLIED OPTOELECTRONICS INC,Equity,0,14.07,10827,152335.89,152335.89,Information Technology,BDW0D09,US03823U1025,NASDAQ
AJX,GREAT AJAX CORP,Equity,0,13.51,11260,152122.6,152122.6,Financials,BVVM4K9,US38983D3008,New York Stock Exchange Inc.
SIEN,SIENTRA INC,Equity,0,9.22,16469,151844.18,151844.18,Health Care,BRTNNX2,US82621J1051,NASDAQ
OCN,OCWEN FINANCIAL CORP,Equity,0,2.01,74803,150354.03,150354.03,Financials,B14PL71,US6757463095,New York Stock Exchange Inc.
MG,MISTRAS GROUP INC,Equity,0,13.7,10967,150247.9,150247.9,Industrials,B4WCCG1,US60649T1079,New York Stock Exchange Inc.
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Equity,0,28.96,5184,150128.64,150128.64,Consumer Staples,2929211,US9271074091,NASDAQ
TWI,TITAN INTERNATIONAL INC,Equity,0,5.24,28621,149974.04,149974.04,Industrials,2890265,US88830M1027,New York Stock Exchange Inc.
TTI,TETRA TECHNOLOGIES INC,Equity,0,2.6,57377,149180.2,149180.2,Energy,2884280,US88162F1057,New York Stock Exchange Inc.
MNOV,MEDICINOVA INC,Equity,0,8.62,17144,147781.28,147781.28,Health Care,B1L2QM5,US58468P2065,NASDAQ
SPOK,SPOK HOLDINGS INC,Equity,0,14.15,10432,147612.8,147612.8,Communication,BNZB473,US84863T1060,NASDAQ
KALV,KALVISTA PHARMACEUTICALS INC,Equity,0,26.33,5601,147474.33,147474.33,Health Care,BD06CS0,US4834971032,NASDAQ
BWFG,BANKWELL FINANCIAL GROUP INC,Equity,0,29.13,5053,147193.89,147193.89,Financials,BCRXSS9,US06654A1034,NASDAQ
GOGO,GOGO INC,Equity,0,5.05,29051,146707.55,146707.55,Communication,BB2C2R1,US38046C1099,NASDAQ
INS,INTELLIGENT SYSTEMS CORP,Equity,0,29.79,4921,146596.59,146596.59,Information Technology,2453419,US45816D1000,Nyse Mkt Llc
NTLA,INTELLIA THERAPEUTICS INC,Equity,0,16.71,8660,144708.6,144708.6,Health Care,BYZM6C2,US45826J1051,NASDAQ
ZUMZ,ZUMIEZ INC,Equity,0,24.54,5873,144123.42,144123.42,Consumer Discretionary,B081QB7,US9898171015,NASDAQ
NIHD,NII HOLDINGS INC,Equity,0,2.27,63353,143811.31,143811.31,Communication,BYR4L43,US62913F5089,NASDAQ
EML,EASTERN,Equity,0,28.5,5026,143241,143241,Industrials,2300087,US2763171046,NASDAQ
IMMR,IMMERSION CORP,Equity,0,8.2,17421,142852.2,142852.2,Information Technology,2517854,US4525211078,NASDAQ
HZO,MARINEMAX INC,Equity,0,19.4,7312,141852.8,141852.8,Consumer Discretionary,2250353,US5679081084,New York Stock Exchange Inc.
GPX,GP STRATEGIES CORP,Equity,0,12.52,11305,141538.6,141538.6,Industrials,2626664,US36225V1044,New York Stock Exchange Inc.
PAR,PAR TECHNOLOGY CORP,Equity,0,23.25,6048,140616,140616,Information Technology,2670036,US6988841036,New York Stock Exchange Inc.
LGCY,LEGACY RESERVES INC,Equity,0,0.53,265046,140527.39,140527.39,Energy,BFN38F1,US5247061089,NASDAQ
CCBG,CAPITAL CITY BANK INC,Equity,0,23.54,5966,140439.64,140439.64,Financials,2186759,US1396741050,NASDAQ
PBPB,POTBELLY CORP,Equity,0,8.45,16542,139779.9,139779.9,Consumer Discretionary,BF49P79,US73754Y1001,NASDAQ
NSSC,NAPCO SECURITY TECHNOLOGIES INC,Equity,0,21.15,6605,139695.75,139695.75,Information Technology,2622253,US6304021057,NASDAQ
FRSH,PAPA MURPHYS HOLDINGS INC,Equity,0,5.9,23648,139523.2,139523.2,Consumer Discretionary,BLTVX89,US6988141007,NASDAQ
BXC,BLUELINX HOLDINGS INC,Equity,0,25.54,5462,139499.48,139499.48,Industrials,BYQLZ65,US09624H2085,New York Stock Exchange Inc.
TIPT,TIPTREE INC,Equity,0,6.25,22267,139168.75,139168.75,Financials,BC30V41,US88822Q1031,NASDAQ
CVGI,COMMERCIAL VEHICLE GROUP INC,Equity,0,8.15,17070,139120.5,139120.5,Industrials,B02GMS7,US2026081057,NASDAQ
AGEN,AGENUS INC,Equity,0,2.88,47721,137436.48,137436.48,Health Care,B58J3K4,US00847G7051,NASDAQ
CVTI,COVENANT TRANSPORTATION GROUP INC,Equity,0,21.4,6413,137238.2,137238.2,Industrials,2200853,US22284P1057,NASDAQ
GORO,GOLD RESOURCE CORP,Equity,0,3.95,34703,137076.85,137076.85,Materials,B1DZ912,US38068T1051,Nyse Mkt Llc
PRGX,PRGX GLOBAL INC,Equity,0,8.23,16626,136831.98,136831.98,Information Technology,B1BSBB7,US69357C5031,NASDAQ
MBTF,MBT FINANCIAL CORP,Equity,0,11,12307,135377,135377,Financials,2691167,US5788771021,NASDAQ
ABEO,ABEONA THERAPEUTICS INC,Equity,0,8.09,16725,135305.25,135305.25,Health Care,BYNS0T7,US00289Y1073,NASDAQ
BLCM,BELLICUM PHARMACEUTICALS INC,Equity,0,3.56,37958,135130.48,135130.48,Health Care,BTF8LG4,US0794811077,NASDAQ
TLRA,TELARIA INC,Equity,0,6.06,22217,134635.02,134635.02,Information Technology,BYWFXL2,US8791811057,New York Stock Exchange Inc.
ERA,ERA GROUP INC,Equity,0,11.56,11618,134304.08,134304.08,Energy,B8KM2D8,US26885G1094,New York Stock Exchange Inc.
PVBC,PROVIDENT BANCORP,Equity,0,22.91,5862,134298.42,134298.42,Financials,BYPZMR8,US74383X1090,NASDAQ
ALIM,ALIMERA SCIENCES INC,Equity,0,1.16,115210,133643.6,133643.6,Health Care,B58ZJR1,US0162591038,NASDAQ
REVG,REV GROUP INC,Equity,0,11.14,11942,133033.88,133033.88,Industrials,BDRW1P1,US7495271071,New York Stock Exchange Inc.
CECE,CECO ENVIRONMENTAL CORP,Equity,0,7.73,17117,132314.41,132314.41,Industrials,2011970,US1251411013,NASDAQ
MNKD,MANNKIND CORP,Equity,0,2.15,61443,132102.45,132102.45,Health Care,BF081J4,US56400P7069,NASDAQ
ONDK,ON DECK CAPITAL INC,Equity,0,5.72,23088,132063.36,132063.36,Financials,BTC3270,US6821631008,New York Stock Exchange Inc.
FRBK,REPUBLIC FIRST BANCORP INC,Equity,0,5.92,22308,132063.36,132063.36,Financials,2421546,US7604161072,NASDAQ
MRLN,MARLIN BUSINESS SERVICES CORP,Equity,0,22.77,5796,131974.92,131974.92,Financials,2122883,US5711571068,NASDAQ
CCXI,CHEMOCENTRYX INC,Equity,0,10.78,12235,131893.3,131893.3,Health Care,B6ZL968,US16383L1061,NASDAQ
CIVB,CIVISTA BANCSHARES INC,Equity,0,22.02,5978,131635.56,131635.56,Financials,BWT3JH3,US1788671071,NASDAQ
EXPR,EXPRESS INC,Equity,0,4.29,30631,131406.99,131406.99,Consumer Discretionary,B464DZ9,US30219E1038,New York Stock Exchange Inc.
LQDT,LIQUIDITY SERVICES INC,Equity,0,7.75,16918,131114.5,131114.5,Consumer Discretionary,B0ZN8Z4,US53635B1070,NASDAQ
CVLY,CODORUS VALLEY BANCORP INC,Equity,0,23.27,5612,130591.24,130591.24,Financials,2493073,US1920251048,NASDAQ
EGAN,EGAIN CORP,Equity,0,11.26,11529,129816.54,129816.54,Information Technology,2260523,US28225C8064,NASDAQ
RICK,RCI HOSPITALITY HOLDINGS INC,Equity,0,21.97,5906,129754.82,129754.82,Consumer Discretionary,BQ0QT80,US74934Q1085,NASDAQ
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Equity,0,3.71,34740,128885.4,128885.4,Communication,2615112,US29382R1077,New York Stock Exchange Inc.
TRNS,TRANSCAT INC,Equity,0,23.33,5499,128291.67,128291.67,Industrials,2901714,US8935291075,NASDAQ
NNBR,NN INC,Equity,0,7.46,17167,128065.82,128065.82,Industrials,2620558,US6293371067,NASDAQ
